exp1_8 14 2 fp 4 239
exp1_8 3 2 fp 3 208
exp1_8 21 2 fp 1 286
exp1_8 15 2 fp 3 307
exp1_8 8 2 fp 2 214
exp1_8 26 2 fp 4 203
exp1_8 4 2 fp 2 236
exp1_8 30 2 fp 4 0
exp1_8 17 2 fp 1 295
exp1_8 11 2 fp 3 253
exp1_8 5 2 fp 1 171
exp1_8 16 2 fp 2 317
exp1_8 18 2 fp 4 0
exp1_8 12 2 fp 2 306
exp1_8 31 2 fp 3 0
exp1_8 22 2 fp 4 272
exp1_8 1 2 fp 1 347
exp1_8 27 2 fp 3 263
exp1_9 27 2 fp 3 298
exp1_9 1 2 fp 1 284
exp1_9 22 2 fp 4 192
exp1_9 31 2 fp 3 248
exp1_9 12 2 fp 2 235
exp1_9 18 2 fp 4 355
exp1_9 16 2 fp 2 345
exp1_9 5 2 fp 1 343
exp1_9 13 2 fp 1 281
exp1_9 28 2 fp 2 181
exp1_9 19 2 fp 3 413
exp1_9 2 2 fp 4 194
exp1_9 9 2 fp 1 287
exp1_9 23 2 fp 3 203
exp1_9 32 2 fp 2 263
exp1_9 6 2 fp 4 267
exp1_9 3 2 fp 3 186
exp1_9 14 2 fp 4 248
exp1_9 24 2 fp 2 275
exp1_9 29 2 fp 1 203
exp1_9 10 2 fp 4 208
exp1_9 25 2 fp 1 244
exp1_9 7 2 fp 3 236
exp1_9 20 2 fp 2 248
exp1_9 11 2 fp 3 227
exp1_9 17 2 fp 1 250
exp1_9 30 2 fp 4 300
exp1_9 4 2 fp 2 178
exp1_9 26 2 fp 4 230
exp1_9 8 2 fp 2 257
exp1_9 15 2 fp 3 239
exp1_9 21 2 fp 1 218
exp1_10 11 2 fp 3 260
exp1_10 17 2 fp 1 269
exp1_10 30 2 fp 4 240
exp1_10 4 2 fp 2 262
exp1_10 26 2 fp 4 270
exp1_10 8 2 fp 2 243
exp1_10 15 2 fp 3 328
exp1_10 21 2 fp 1 288
exp1_10 27 2 fp 3 188
exp1_10 1 2 fp 1 267
exp1_10 22 2 fp 4 187
exp1_10 31 2 fp 3 0
exp1_10 12 2 fp 2 202
exp1_10 18 2 fp 4 247
exp1_10 16 2 fp 2 238
exp1_10 5 2 fp 1 237
exp1_10 13 2 fp 1 133
exp1_10 28 2 fp 2 178
exp1_10 19 2 fp 3 0
exp1_10 2 2 fp 4 277
exp1_10 9 2 fp 1 260
exp1_10 23 2 fp 3 160
exp1_10 32 2 fp 2 0
exp1_10 6 2 fp 4 0
exp1_10 3 2 fp 3 158
exp1_10 14 2 fp 4 0
exp1_10 24 2 fp 2 90
exp1_10 29 2 fp 1 0
exp1_10 10 2 fp 4 248
exp1_10 25 2 fp 1 0
exp1_10 7 2 fp 3 334
exp1_10 20 2 fp 2 146
exp1_11 20 2 fp 2 257
exp1_11 7 2 fp 3 234
exp1_11 25 2 fp 1 257
exp1_11 10 2 fp 4 384
exp1_11 29 2 fp 1 231
exp1_11 24 2 fp 2 276
exp1_11 14 2 fp 4 151
exp1_11 3 2 fp 3 298
exp1_11 21 2 fp 1 341
exp1_11 15 2 fp 3 215
exp1_11 8 2 fp 2 422
exp1_11 26 2 fp 4 203
exp1_11 4 2 fp 2 148
exp1_11 30 2 fp 4 279
exp1_11 17 2 fp 1 229
exp1_11 11 2 fp 3 158
exp1_11 5 2 fp 1 219
exp1_11 16 2 fp 2 268
exp1_11 18 2 fp 4 281
exp1_11 12 2 fp 2 313
exp1_11 31 2 fp 3 288
exp1_11 22 2 fp 4 267
exp1_11 1 2 fp 1 209
exp1_11 27 2 fp 3 305
exp1_11 6 2 fp 4 125
exp1_11 32 2 fp 2 276
exp1_11 23 2 fp 3 114
exp1_11 9 2 fp 1 224
exp1_11 2 2 fp 4 0
exp1_11 19 2 fp 3 338
exp1_11 28 2 fp 2 221
exp1_11 13 2 fp 1 135
exp1_12 6 2 fp 4 280
exp1_12 32 2 fp 2 246
exp1_12 23 2 fp 3 252
exp1_12 9 2 fp 1 300
exp1_12 2 2 fp 4 179
exp1_12 19 2 fp 3 266
exp1_12 28 2 fp 2 307
exp1_12 13 2 fp 1 311
exp1_12 20 2 fp 2 123
exp1_12 7 2 fp 3 167
exp1_12 25 2 fp 1 215
exp1_12 10 2 fp 4 283
exp1_12 29 2 fp 1 193
exp1_12 24 2 fp 2 157
exp1_12 14 2 fp 4 119
exp1_12 3 2 fp 3 488
exp1_12 21 2 fp 1 158
exp1_12 15 2 fp 3 229
exp1_12 8 2 fp 2 221
exp1_12 26 2 fp 4 170
exp1_12 4 2 fp 2 303
exp1_12 30 2 fp 4 85
exp1_12 17 2 fp 1 125
exp1_12 11 2 fp 3 239
exp1_12 5 2 fp 1 360
exp1_12 16 2 fp 2 120
exp1_12 18 2 fp 4 110
exp1_12 12 2 fp 2 233
exp1_12 31 2 fp 3 193
exp1_12 22 2 fp 4 153
exp1_12 1 2 fp 1 266
exp1_12 27 2 fp 3 336
exp1_13 27 2 fp 4 147
exp1_13 1 2 fp 2 332
exp1_13 22 2 fp 1 228
exp1_13 31 2 fp 4 0
exp1_13 12 2 fp 3 379
exp1_13 18 2 fp 1 195
exp1_13 16 2 fp 3 156
exp1_13 5 2 fp 2 242
exp1_13 13 2 fp 2 367
exp1_13 28 2 fp 3 212
exp1_13 19 2 fp 4 378
exp1_13 2 2 fp 1 191
exp1_13 9 2 fp 2 398
exp1_13 23 2 fp 4 159
exp1_13 32 2 fp 3 186
exp1_13 6 2 fp 1 357
exp1_13 3 2 fp 4 170
exp1_13 14 2 fp 1 247
exp1_13 24 2 fp 3 189
exp1_13 29 2 fp 2 193
exp1_13 10 2 fp 1 0
exp1_13 25 2 fp 2 262
exp1_13 7 2 fp 4 279
exp1_13 20 2 fp 3 185
exp1_13 11 2 fp 4 262
exp1_13 17 2 fp 2 199
exp1_13 30 2 fp 1 0
exp1_13 4 2 fp 3 201
exp1_13 26 2 fp 1 0
exp1_13 8 2 fp 3 445
exp1_13 15 2 fp 4 182
exp1_13 21 2 fp 2 0
exp1_14 11 2 fp 4 227
exp1_14 17 2 fp 2 207
exp1_14 30 2 fp 1 213
exp1_14 4 2 fp 3 410
exp1_14 26 2 fp 1 443
exp1_14 8 2 fp 3 568
exp1_14 15 2 fp 4 370
exp1_14 21 2 fp 2 373
exp1_14 27 2 fp 4 196
exp1_14 1 2 fp 2 268
exp1_14 22 2 fp 1 230
exp1_14 31 2 fp 4 255
exp1_14 12 2 fp 3 391
exp1_14 18 2 fp 1 125
exp1_14 16 2 fp 3 162
exp1_14 5 2 fp 2 323
exp1_14 13 2 fp 2 305
exp1_14 28 2 fp 3 190
exp1_14 19 2 fp 4 441
exp1_14 2 2 fp 1 135
exp1_14 9 2 fp 2 195
exp1_14 23 2 fp 4 176
exp1_14 32 2 fp 3 393
exp1_14 6 2 fp 1 119
exp1_14 3 2 fp 4 195
exp1_14 14 2 fp 1 578
exp1_14 24 2 fp 3 273
exp1_14 29 2 fp 2 196
exp1_14 10 2 fp 1 254
exp1_14 25 2 fp 2 728
exp1_14 7 2 fp 4 347
exp1_14 20 2 fp 3 0
exp1_15 3 2 fp 4 286
exp1_15 14 2 fp 1 110
exp1_15 24 2 fp 3 243
exp1_15 29 2 fp 2 346
exp1_15 10 2 fp 1 248
exp1_15 25 2 fp 2 338
exp1_15 7 2 fp 4 247
exp1_15 20 2 fp 3 364
exp1_15 11 2 fp 4 194
exp1_15 17 2 fp 2 194
exp1_15 30 2 fp 1 359
exp1_15 4 2 fp 3 468
exp1_15 26 2 fp 1 250
exp1_15 8 2 fp 3 223
exp1_15 15 2 fp 4 217
exp1_15 21 2 fp 2 225
exp1_15 27 2 fp 4 210
exp1_15 1 2 fp 2 431
exp1_15 22 2 fp 1 177
exp1_15 31 2 fp 4 245
exp1_15 12 2 fp 3 234
exp1_15 18 2 fp 1 333
exp1_15 16 2 fp 3 199
exp1_15 5 2 fp 2 260
exp1_15 13 2 fp 2 208
exp1_15 28 2 fp 3 254
exp1_15 19 2 fp 4 303
exp1_15 2 2 fp 1 474
exp1_15 9 2 fp 2 252
exp1_15 23 2 fp 4 345
exp1_15 32 2 fp 3 231
exp1_15 6 2 fp 1 281
exp1_16 13 2 fp 2 351
exp1_16 28 2 fp 3 185
exp1_16 19 2 fp 4 394
exp1_16 2 2 fp 1 452
exp1_16 9 2 fp 2 141
exp1_16 23 2 fp 4 232
exp1_16 32 2 fp 3 204
exp1_16 6 2 fp 1 0
exp1_16 3 2 fp 4 267
exp1_16 14 2 fp 1 187
exp1_16 24 2 fp 3 495
exp1_16 29 2 fp 2 378
exp1_16 10 2 fp 1 173
exp1_16 25 2 fp 2 235
exp1_16 7 2 fp 4 273
exp1_16 20 2 fp 3 249
exp1_16 11 2 fp 4 245
exp1_16 17 2 fp 2 199
exp1_16 30 2 fp 1 224
exp1_16 4 2 fp 3 335
exp1_16 26 2 fp 1 312
exp1_16 8 2 fp 3 223
exp1_16 15 2 fp 4 168
exp1_16 21 2 fp 2 284
exp1_16 27 2 fp 4 324
exp1_16 1 2 fp 2 193
exp1_16 22 2 fp 1 418
exp1_16 31 2 fp 4 209
exp1_16 12 2 fp 3 300
exp1_16 18 2 fp 1 249
exp1_16 16 2 fp 3 0
exp1_16 5 2 fp 2 185
exp1_17 5 2 fp 2 387
exp1_17 16 2 fp 3 263
exp1_17 18 2 fp 1 295
exp1_17 12 2 fp 3 301
exp1_17 31 2 fp 4 282
exp1_17 22 2 fp 1 190
exp1_17 1 2 fp 2 257
exp1_17 27 2 fp 4 228
exp1_17 6 2 fp 1 443
exp1_17 32 2 fp 3 219
exp1_17 23 2 fp 4 220
exp1_17 9 2 fp 2 177
exp1_17 2 2 fp 1 0
exp1_17 19 2 fp 4 291
exp1_17 28 2 fp 3 179
exp1_17 13 2 fp 2 578
exp1_17 20 2 fp 3 117
exp1_17 7 2 fp 4 162
exp1_17 25 2 fp 2 225
exp1_17 10 2 fp 1 319
exp1_17 29 2 fp 2 322
exp1_17 24 2 fp 3 180
exp1_17 14 2 fp 1 138
exp1_17 3 2 fp 4 176
exp1_17 21 2 fp 2 276
exp1_17 15 2 fp 4 314
exp1_17 8 2 fp 3 0
exp1_17 26 2 fp 1 147
exp1_17 4 2 fp 3 186
exp1_17 30 2 fp 1 248
exp1_17 17 2 fp 2 214
exp1_17 11 2 fp 4 139
exp1_18 21 2 fp 2 135
exp1_18 15 2 fp 4 291
exp1_18 8 2 fp 3 183
exp1_18 26 2 fp 1 275
exp1_18 4 2 fp 3 160
exp1_18 30 2 fp 1 178
exp1_18 17 2 fp 2 169
exp1_18 11 2 fp 4 233
exp1_18 5 2 fp 2 142
exp1_18 16 2 fp 3 169
exp1_18 18 2 fp 1 173
exp1_18 12 2 fp 3 383
exp1_18 31 2 fp 4 269
exp1_18 22 2 fp 1 203
exp1_18 1 2 fp 2 332
exp1_18 27 2 fp 4 198
exp1_18 6 2 fp 1 197
exp1_18 32 2 fp 3 200
exp1_18 23 2 fp 4 209
exp1_18 9 2 fp 2 0
exp1_18 2 2 fp 1 0
exp1_18 19 2 fp 4 636
exp1_18 28 2 fp 3 384
exp1_18 13 2 fp 2 336
exp1_18 20 2 fp 3 173
exp1_18 7 2 fp 4 123
exp1_18 25 2 fp 2 0
exp1_18 10 2 fp 1 183
exp1_18 29 2 fp 2 0
exp1_18 24 2 fp 3 0
exp1_18 14 2 fp 1 533
exp1_18 3 2 fp 4 393
exp1_19 20 2 fp 3 513
exp1_19 7 2 fp 4 173
exp1_19 25 2 fp 2 170
exp1_19 10 2 fp 1 177
exp1_19 29 2 fp 2 213
exp1_19 24 2 fp 3 217
exp1_19 14 2 fp 1 232
exp1_19 3 2 fp 4 198
exp1_19 21 2 fp 2 0
exp1_19 15 2 fp 4 298
exp1_19 8 2 fp 3 267
exp1_19 26 2 fp 1 382
exp1_19 4 2 fp 3 429
exp1_19 30 2 fp 1 202
exp1_19 17 2 fp 2 344
exp1_19 11 2 fp 4 272
exp1_19 5 2 fp 2 315
exp1_19 16 2 fp 3 150
exp1_19 18 2 fp 1 182
exp1_19 12 2 fp 3 171
exp1_19 31 2 fp 4 166
exp1_19 22 2 fp 1 159
exp1_19 1 2 fp 2 338
exp1_19 27 2 fp 4 209
exp1_19 6 2 fp 1 314
exp1_19 32 2 fp 3 202
exp1_19 23 2 fp 4 150
exp1_19 9 2 fp 2 178
exp1_19 2 2 fp 1 0
exp1_19 19 2 fp 4 201
exp1_19 28 2 fp 3 216
exp1_19 13 2 fp 2 156
exp1_20 6 2 fp 1 154
exp1_20 23 2 fp 4 136
exp1_20 9 2 fp 2 0
exp1_20 2 2 fp 1 203
exp1_20 19 2 fp 4 0
exp1_20 28 2 fp 3 153
exp1_20 13 2 fp 2 217
exp1_20 20 2 fp 3 136
exp1_20 7 2 fp 4 176
exp1_20 25 2 fp 2 100
exp1_20 10 2 fp 1 0
exp1_20 29 2 fp 2 211
exp1_20 24 2 fp 3 143
exp1_20 14 2 fp 1 0
exp1_20 3 2 fp 4 0
exp1_20 21 2 fp 2 299
exp1_20 15 2 fp 4 201
exp1_20 8 2 fp 3 0
exp1_20 26 2 fp 1 126
exp1_20 4 2 fp 3 179
exp1_20 30 2 fp 1 0
exp1_20 17 2 fp 2 0
exp1_20 11 2 fp 4 182
exp1_20 5 2 fp 2 0
exp1_20 16 2 fp 3 187
exp1_20 18 2 fp 1 454
exp1_20 12 2 fp 3 0
exp1_20 31 2 fp 4 173
exp1_20 22 2 fp 1 141
exp1_20 1 2 fp 2 150
exp1_20 27 2 fp 4 0
exp1_21 27 2 fp 4 250
exp1_21 1 2 fp 2 350
exp1_21 22 2 fp 1 319
exp1_21 31 2 fp 4 308
exp1_21 12 2 fp 3 244
exp1_21 18 2 fp 1 206
exp1_21 16 2 fp 3 0
exp1_21 5 2 fp 2 155
exp1_21 13 2 fp 2 0
exp1_21 28 2 fp 3 163
exp1_21 19 2 fp 4 271
exp1_21 2 2 fp 1 262
exp1_21 9 2 fp 2 385
exp1_21 23 2 fp 4 177
exp1_21 32 2 fp 3 182
exp1_21 6 2 fp 1 0
exp1_21 3 2 fp 4 395
exp1_21 14 2 fp 1 159
exp1_21 24 2 fp 3 324
exp1_21 29 2 fp 2 508
exp1_21 10 2 fp 1 204
exp1_21 25 2 fp 2 283
exp1_21 7 2 fp 4 148
exp1_21 20 2 fp 3 152
exp1_21 11 2 fp 4 159
exp1_21 17 2 fp 2 335
exp1_21 30 2 fp 1 205
exp1_21 4 2 fp 3 215
exp1_21 26 2 fp 1 113
exp1_21 8 2 fp 3 291
exp1_21 15 2 fp 4 157
exp1_21 21 2 fp 2 258
exp1_22 11 2 fp 3 315
exp1_22 17 2 fp 1 214
exp1_22 30 2 fp 4 328
exp1_22 4 2 fp 2 0
exp1_22 26 2 fp 4 174
exp1_22 8 2 fp 2 113
exp1_22 15 2 fp 3 348
exp1_22 21 2 fp 1 246
exp1_22 27 2 fp 3 209
exp1_22 1 2 fp 1 230
exp1_22 22 2 fp 4 0
exp1_22 31 2 fp 3 240
exp1_22 12 2 fp 2 261
exp1_22 18 2 fp 4 238
exp1_22 16 2 fp 2 0
exp1_22 5 2 fp 1 151
exp1_22 13 2 fp 1 149
exp1_22 28 2 fp 2 215
exp1_22 19 2 fp 3 481
exp1_22 2 2 fp 4 153
exp1_22 9 2 fp 1 379
exp1_22 23 2 fp 3 201
exp1_22 32 2 fp 2 260
exp1_22 6 2 fp 4 162
exp1_22 3 2 fp 3 572
exp1_22 14 2 fp 4 157
exp1_22 24 2 fp 2 156
exp1_22 29 2 fp 1 304
exp1_22 10 2 fp 4 143
exp1_22 25 2 fp 1 148
exp1_22 7 2 fp 3 0
exp1_22 20 2 fp 2 290
exp1_23 20 2 fp 3 0
exp1_23 7 2 fp 4 0
exp1_23 25 2 fp 2 190
exp1_23 10 2 fp 1 88
exp1_23 29 2 fp 2 248
exp1_23 24 2 fp 3 496
exp1_23 14 2 fp 1 219
exp1_23 3 2 fp 4 283
exp1_23 21 2 fp 2 314
exp1_23 15 2 fp 4 137
exp1_23 8 2 fp 3 169
exp1_23 26 2 fp 1 0
exp1_23 4 2 fp 3 251
exp1_23 30 2 fp 1 414
exp1_23 17 2 fp 2 370
exp1_23 11 2 fp 4 221
exp1_23 5 2 fp 2 197
exp1_23 16 2 fp 3 123
exp1_23 18 2 fp 1 175
exp1_23 12 2 fp 3 172
exp1_23 31 2 fp 4 93
exp1_23 22 2 fp 1 140
exp1_23 1 2 fp 2 118
exp1_23 27 2 fp 4 138
exp1_23 6 2 fp 1 239
exp1_23 32 2 fp 3 523
exp1_23 23 2 fp 4 157
exp1_23 9 2 fp 2 149
exp1_23 2 2 fp 1 193
exp1_23 19 2 fp 4 227
exp1_23 28 2 fp 3 147
exp1_23 13 2 fp 2 381
exp1_24 6 2 fp 1 238
exp1_24 32 2 fp 3 221
exp1_24 23 2 fp 4 295
exp1_24 9 2 fp 2 195
exp1_24 2 2 fp 1 229
exp1_24 19 2 fp 4 221
exp1_24 28 2 fp 3 171
exp1_24 13 2 fp 2 230
exp1_24 20 2 fp 3 198
exp1_24 7 2 fp 4 190
exp1_24 25 2 fp 2 242
exp1_24 10 2 fp 1 308
exp1_24 29 2 fp 2 210
exp1_24 24 2 fp 3 270
exp1_24 14 2 fp 1 241
exp1_24 3 2 fp 4 260
exp1_24 21 2 fp 2 181
exp1_24 15 2 fp 4 236
exp1_24 8 2 fp 3 498
exp1_24 26 2 fp 1 219
exp1_24 4 2 fp 3 201
exp1_24 30 2 fp 1 184
exp1_24 17 2 fp 2 178
exp1_24 11 2 fp 4 210
exp1_24 5 2 fp 2 308
exp1_24 16 2 fp 3 178
exp1_24 18 2 fp 1 152
exp1_24 12 2 fp 3 178
exp1_24 31 2 fp 4 281
exp1_24 22 2 fp 1 173
exp1_24 1 2 fp 2 230
exp1_24 27 2 fp 4 157
exp1_25 27 2 fp 1 254
exp1_25 1 2 fp 3 283
exp1_25 22 2 fp 2 170
exp1_25 31 2 fp 1 162
exp1_25 12 2 fp 4 190
exp1_25 18 2 fp 2 178
exp1_25 16 2 fp 4 207
exp1_25 5 2 fp 3 181
exp1_25 13 2 fp 3 180
exp1_25 28 2 fp 4 213
exp1_25 19 2 fp 1 240
exp1_25 2 2 fp 2 0
exp1_25 9 2 fp 3 246
exp1_25 23 2 fp 1 735
exp1_25 32 2 fp 4 295
exp1_25 6 2 fp 2 357
exp1_25 3 2 fp 1 278
exp1_25 14 2 fp 2 122
exp1_25 24 2 fp 4 321
exp1_25 29 2 fp 3 217
exp1_25 10 2 fp 2 237
exp1_25 25 2 fp 3 280
exp1_25 7 2 fp 1 236
exp1_25 20 2 fp 4 207
exp1_25 11 2 fp 1 298
exp1_25 17 2 fp 3 215
exp1_25 30 2 fp 2 190
exp1_25 4 2 fp 4 211
exp1_25 26 2 fp 2 198
exp1_25 8 2 fp 4 235
exp1_25 15 2 fp 1 308
exp1_25 21 2 fp 3 252
exp1_26 11 2 fp 1 321
exp1_26 17 2 fp 3 269
exp1_26 30 2 fp 2 283
exp1_26 4 2 fp 4 257
exp1_26 26 2 fp 2 232
exp1_26 8 2 fp 4 292
exp1_26 15 2 fp 1 189
exp1_26 21 2 fp 3 247
exp1_26 27 2 fp 1 189
exp1_26 1 2 fp 3 282
exp1_26 22 2 fp 2 166
exp1_26 31 2 fp 1 276
exp1_26 12 2 fp 4 256
exp1_26 18 2 fp 2 229
exp1_26 16 2 fp 4 0
exp1_26 5 2 fp 3 254
exp1_26 13 2 fp 3 179
exp1_26 28 2 fp 4 239
exp1_26 19 2 fp 1 137
exp1_26 2 2 fp 2 313
exp1_26 9 2 fp 3 369
exp1_26 23 2 fp 1 244
exp1_26 32 2 fp 4 243
exp1_26 6 2 fp 2 301
